pk,profile_id,status,created_at,updated_at
2170,52-930-0232,adopted,2021-12-03T14:07:50Z,2022-01-20 14:07:50 UTC
2171,63-620-7058,ready for adoption,2021-12-28T10:01:50Z,2022-01-09 10:01:50 UTC
2172,20-837-1097,adopted,2021-08-22T22:14:02Z,2021-08-26 22:14:02 UTC
2173,45-402-9039,ready for adoption,2022-01-01T08:09:00Z,2022-03-24 08:09:00 UTC
2174,07-881-6776,adopted,2021-07-18T00:35:40Z,2021-09-23 00:35:40 UTC
2175,31-298-8706,in foster home,2021-10-28T18:27:19Z,2022-01-31 18:27:19 UTC
2176,71-006-9003,in foster home,2021-10-10T06:09:45Z,2022-01-14 06:09:45 UTC
2177,70-367-1904,in foster home,2021-06-09T03:09:29Z,2021-07-15 03:09:29 UTC
2178,10-952-0586,ready for adoption,2021-04-21T09:00:35Z,2021-07-02 09:00:35 UTC
2179,78-970-5827,adopted,2021-10-03T16:49:46Z,2021-11-26 16:49:46 UTC
2180,98-298-5946,adopted,2021-11-04T02:48:44Z,2021-12-13 02:48:44 UTC
2181,26-866-6075,adopted,2021-04-21T12:27:54Z,2021-05-22 12:27:54 UTC
2182,26-045-5229,in foster home,2021-07-09T20:33:00Z,2021-09-02 20:33:00 UTC
2183,76-001-0902,in foster home,2021-10-08T13:52:44Z,2021-11-08 13:52:44 UTC
2184,67-067-5575,adopted,2021-10-19T18:53:59Z,2021-12-06 18:53:59 UTC
2185,19-133-0458,ready for adoption,2022-01-13T08:09:21Z,2022-03-02 08:09:21 UTC
2186,57-814-8864,in foster home,2021-08-05T11:30:05Z,2021-09-27 11:30:05 UTC
2187,44-426-1366,ready for adoption,2022-02-04T23:58:45Z,2022-03-18 23:58:45 UTC
2188,01-460-8346,in quarantine,2021-06-02T04:27:49Z,2021-06-20 04:27:49 UTC
2189,48-088-9626,ready for adoption,2021-05-04T18:09:16Z,2021-06-25 18:09:16 UTC
2190,18-857-8396,in foster home,2022-02-12T10:41:12Z,2022-04-05 10:41:12 UTC
2191,76-030-6572,ready for adoption,2021-05-21T05:14:05Z,2021-06-04 05:14:05 UTC
2192,60-204-4191,adopted,2022-01-05T21:48:18Z,2022-03-08 21:48:18 UTC
2193,89-110-0492,adopted,2021-04-22T04:19:31Z,2021-07-28 04:19:31 UTC
2194,88-459-9185,in foster home,2021-05-18T20:51:12Z,2021-08-14 20:51:12 UTC
2195,62-082-1541,adopted,2021-04-24T12:16:46Z,2021-07-18 12:16:46 UTC
2196,14-255-7621,in foster home,2021-11-19T16:05:00Z,2022-02-21 16:05:00 UTC
2197,90-564-7222,adopted,2022-02-22T23:17:22Z,2022-03-06 23:17:22 UTC
2198,16-426-6234,ready for adoption,2021-07-27T15:53:12Z,2021-07-30 15:53:12 UTC
2199,94-093-7427,adopted,2021-12-16T11:51:10Z,2022-01-03 11:51:10 UTC
2200,10-172-3804,in quarantine,2021-08-28T23:13:11Z,2021-10-29 23:13:11 UTC
2201,40-123-4969,in foster home,2021-03-23T05:07:01Z,2021-06-24 05:07:01 UTC
2202,07-257-6759,in foster home,2021-03-27T17:30:57Z,2021-05-15 17:30:57 UTC
2203,82-206-9896,ready for adoption,2022-02-08T13:43:46Z,2022-03-10 13:43:46 UTC
2204,45-542-3806,in foster home,2021-10-25T11:36:35Z,2021-11-12 11:36:35 UTC
2205,57-846-7097,in quarantine,2021-03-23T19:58:37Z,2021-04-27 19:58:37 UTC
2206,97-384-6912,in foster home,2021-04-29T01:11:02Z,2021-05-24 01:11:02 UTC
2207,09-484-9949,ready for adoption,2021-09-06T20:53:33Z,2021-11-22 20:53:33 UTC
2208,55-791-8394,in quarantine,2021-05-28T20:13:22Z,2021-06-25 20:13:22 UTC
2209,97-351-9491,in foster home,2021-10-03T22:46:55Z,2022-01-07 22:46:55 UTC
2210,68-198-7558,adopted,2021-07-16T20:13:22Z,2021-09-21 20:13:22 UTC
2211,21-254-4723,adopted,2021-06-14T01:03:51Z,2021-07-24 01:03:51 UTC
2212,46-934-6195,in foster home,2021-05-05T22:38:23Z,2021-07-19 22:38:23 UTC
2213,20-060-9083,in foster home,2021-05-10T12:14:44Z,2021-06-15 12:14:44 UTC
2214,49-749-0622,in foster home,2021-03-28T03:05:28Z,2021-06-08 03:05:28 UTC
2215,41-923-3449,in quarantine,2021-09-21T16:41:58Z,2021-12-10 16:41:58 UTC
2216,65-347-2715,in foster home,2021-01-25T12:06:52Z,2021-03-09 12:06:52 UTC
2217,93-463-3847,in foster home,2021-01-15T03:28:29Z,2021-04-01 03:28:29 UTC
2218,62-572-4159,adopted,2021-11-05T13:36:11Z,2021-11-22 13:36:11 UTC
2219,70-630-1555,ready for adoption,2021-10-01T23:20:48Z,2021-12-04 23:20:48 UTC
2220,18-881-8526,adopted,2021-06-14T20:20:01Z,2021-09-18 20:20:01 UTC
2221,04-054-1065,in quarantine,2021-11-09T01:45:21Z,2022-02-15 01:45:21 UTC
2222,27-824-4900,ready for adoption,2021-06-09T10:57:14Z,2021-08-12 10:57:14 UTC
2223,97-305-1492,ready for adoption,2021-09-05T18:05:19Z,2021-11-09 18:05:19 UTC
2224,47-344-9715,in quarantine,2021-03-19T01:37:33Z,2021-04-11 01:37:33 UTC
2225,10-036-9221,adopted,2021-03-24T20:40:24Z,2021-06-12 20:40:24 UTC
2226,07-263-7635,ready for adoption,2021-05-05T17:56:04Z,2021-08-12 17:56:04 UTC
2227,95-405-6266,ready for adoption,2021-08-12T08:25:26Z,2021-10-23 08:25:26 UTC
2228,08-969-6488,ready for adoption,2021-09-14T21:24:25Z,2021-11-18 21:24:25 UTC
2229,82-734-1141,adopted,2021-09-27T05:10:57Z,2021-11-15 05:10:57 UTC
2230,05-005-2049,ready for adoption,2021-11-20T11:59:47Z,2022-01-08 11:59:47 UTC
2231,26-241-7810,adopted,2021-09-21T05:40:50Z,2021-11-21 05:40:50 UTC
2232,82-275-3729,in foster home,2021-05-14T15:06:57Z,2021-06-29 15:06:57 UTC
2233,26-256-5261,adopted,2021-07-02T12:50:20Z,2021-08-07 12:50:20 UTC
2234,83-920-4426,ready for adoption,2021-07-30T23:03:32Z,2021-10-15 23:03:32 UTC
2235,68-267-9471,in foster home,2021-01-31T06:18:26Z,2021-03-29 06:18:26 UTC
2236,52-071-4735,adopted,2021-11-19T12:18:27Z,2021-12-31 12:18:27 UTC
2237,75-163-0071,in foster home,2021-11-26T06:08:12Z,2022-03-02 06:08:12 UTC
2238,17-829-4080,adopted,2021-08-21T03:44:01Z,2021-10-08 03:44:01 UTC
2239,00-963-3381,in foster home,2022-01-12T00:13:04Z,2022-01-22 00:13:04 UTC
2240,97-107-8174,adopted,2021-03-25T10:12:58Z,2021-04-21 10:12:58 UTC
2241,69-303-2795,ready for adoption,2021-05-28T01:44:33Z,2021-06-24 01:44:33 UTC
2242,94-848-3210,ready for adoption,2021-07-13T00:30:51Z,2021-07-14 00:30:51 UTC
2243,08-301-5576,ready for adoption,2021-08-02T03:38:10Z,2021-10-02 03:38:10 UTC
2244,99-953-9178,in quarantine,2022-02-21T12:20:33Z,2022-04-27 12:20:33 UTC
2245,06-061-9808,in foster home,2021-10-29T13:34:37Z,2021-11-02 13:34:37 UTC
2246,95-034-9413,ready for adoption,2021-01-16T02:35:43Z,2021-03-25 02:35:43 UTC
2247,09-483-6149,adopted,2021-07-22T18:47:03Z,2021-08-28 18:47:03 UTC
2248,10-430-9173,in foster home,2021-10-10T00:14:19Z,2021-12-10 00:14:19 UTC
2249,42-137-5554,ready for adoption,2021-01-03T14:30:27Z,2021-02-03 14:30:27 UTC
2250,00-499-1011,adopted,2021-02-15T10:17:21Z,2021-05-01 10:17:21 UTC
2251,15-250-7036,ready for adoption,2021-03-06T09:57:01Z,2021-04-03 09:57:01 UTC
2252,42-397-9551,in foster home,2021-01-22T19:25:29Z,2021-03-10 19:25:29 UTC
2253,63-617-3503,ready for adoption,2021-03-23T10:01:41Z,2021-05-09 10:01:41 UTC
2254,80-535-3539,in foster home,2021-10-20T11:29:53Z,2021-11-19 11:29:53 UTC
2255,19-241-3912,ready for adoption,2021-11-08T20:25:37Z,2021-11-17 20:25:37 UTC
2256,38-438-1209,adopted,2021-05-28T01:59:24Z,2021-09-01 01:59:24 UTC
2257,55-838-6001,in foster home,2021-06-21T13:54:15Z,2021-08-23 13:54:15 UTC
2258,74-409-0723,in foster home,2021-01-05T03:09:36Z,2021-01-31 03:09:36 UTC
2259,42-171-6674,in foster home,2021-02-27T01:37:17Z,2021-04-27 01:37:17 UTC
2260,26-981-4376,adopted,2021-06-29T16:41:41Z,2021-09-25 16:41:41 UTC
2261,02-976-1092,in foster home,2021-07-01T21:40:55Z,2021-09-27 21:40:55 UTC
2262,93-625-0970,adopted,2021-02-19T04:33:55Z,2021-02-23 04:33:55 UTC
2263,25-457-3760,ready for adoption,2021-12-02T21:22:15Z,2021-12-14 21:22:15 UTC
2264,22-365-7733,adopted,2022-02-11T11:46:50Z,2022-04-05 11:46:50 UTC
2265,15-867-8757,ready for adoption,2021-10-26T15:53:32Z,2021-11-08 15:53:32 UTC
2266,82-165-7607,adopted,2021-03-17T15:11:56Z,2021-05-20 15:11:56 UTC
2267,77-032-2035,in foster home,2022-02-06T22:24:49Z,2022-03-11 22:24:49 UTC
2268,51-379-2442,adopted,2021-06-08T04:15:21Z,2021-07-22 04:15:21 UTC
2269,62-371-4862,adopted,2022-01-13T14:54:45Z,2022-04-09 14:54:45 UTC
2270,40-554-5393,ready for adoption,2021-10-27T20:24:28Z,2022-01-28 20:24:28 UTC
2271,87-270-2799,ready for adoption,2021-06-30T15:21:58Z,2021-10-04 15:21:58 UTC
2272,09-611-1797,ready for adoption,2021-10-08T21:44:25Z,2021-11-01 21:44:25 UTC
2273,26-120-4998,adopted,2021-04-02T23:19:15Z,2021-04-22 23:19:15 UTC
2274,93-479-7899,in foster home,2021-11-24T05:07:34Z,2021-12-05 05:07:34 UTC
2275,98-884-9833,adopted,2021-08-18T13:23:01Z,2021-11-10 13:23:01 UTC
2276,08-786-4288,in quarantine,2021-01-22T13:59:43Z,2021-03-24 13:59:43 UTC
2277,16-007-4039,adopted,2021-05-03T05:16:37Z,2021-05-30 05:16:37 UTC
2278,51-750-2634,in quarantine,2021-10-11T00:30:16Z,2022-01-03 00:30:16 UTC
2279,17-747-1480,in foster home,2021-03-22T09:48:27Z,2021-03-24 09:48:27 UTC
2280,26-173-0416,adopted,2021-06-08T02:11:33Z,2021-08-08 02:11:33 UTC
2281,27-712-5722,adopted,2021-03-14T07:09:05Z,2021-04-03 07:09:05 UTC
2282,56-800-5928,adopted,2021-08-08T11:01:07Z,2021-10-26 11:01:07 UTC
2283,17-542-9513,ready for adoption,2021-02-09T19:57:01Z,2021-05-05 19:57:01 UTC
2284,04-741-2082,ready for adoption,2021-11-30T14:15:05Z,2022-02-08 14:15:05 UTC
2285,85-135-9363,ready for adoption,2021-08-04T00:28:21Z,2021-08-05 00:28:21 UTC
2286,43-030-4548,adopted,2022-01-19T13:52:22Z,2022-03-01 13:52:22 UTC
2287,74-891-5940,ready for adoption,2021-10-09T19:30:06Z,2021-12-09 19:30:06 UTC
2288,34-060-7049,adopted,2021-11-12T16:38:44Z,2022-02-06 16:38:44 UTC
2289,22-546-2287,adopted,2022-02-01T11:22:02Z,2022-02-06 11:22:02 UTC
2290,22-958-3719,adopted,2021-04-17T20:52:47Z,2021-05-16 20:52:47 UTC
2291,44-272-2389,ready for adoption,2021-12-07T02:35:07Z,2022-02-01 02:35:07 UTC
2292,00-685-3614,adopted,2021-06-05T12:16:52Z,2021-08-23 12:16:52 UTC
2293,25-304-0556,adopted,2021-04-13T20:22:02Z,2021-07-17 20:22:02 UTC
2294,04-840-3846,in foster home,2021-03-28T04:02:34Z,2021-06-26 04:02:34 UTC
2295,67-131-7809,ready for adoption,2021-04-16T00:18:11Z,2021-06-11 00:18:11 UTC
2296,28-176-4399,adopted,2021-10-10T02:04:27Z,2021-12-07 02:04:27 UTC
2297,92-004-6102,ready for adoption,2021-03-06T21:11:48Z,2021-05-13 21:11:48 UTC
2298,01-669-1329,adopted,2022-01-31T21:48:22Z,2022-03-31 21:48:22 UTC
2299,04-246-3090,adopted,2021-06-20T11:37:54Z,2021-09-14 11:37:54 UTC
2300,42-778-7699,ready for adoption,2021-11-29T01:09:51Z,2022-02-15 01:09:51 UTC
2301,41-547-2685,adopted,2022-01-10T17:35:33Z,2022-04-11 17:35:33 UTC
2302,40-210-4293,ready for adoption,2021-05-17T09:04:40Z,2021-07-20 09:04:40 UTC
2303,39-301-0056,adopted,2022-02-26T23:35:14Z,2022-04-03 23:35:14 UTC
2304,93-715-6347,adopted,2022-01-13T03:08:52Z,2022-04-14 03:08:52 UTC
2305,24-008-1996,adopted,2021-02-24T09:50:27Z,2021-05-19 09:50:27 UTC
2306,09-848-9113,ready for adoption,2021-03-03T18:32:39Z,2021-03-10 18:32:39 UTC
2307,22-753-6157,ready for adoption,2021-01-05T10:58:05Z,2021-02-07 10:58:05 UTC
2308,12-009-7608,adopted,2021-08-22T03:31:27Z,2021-10-11 03:31:27 UTC
2309,45-817-9483,ready for adoption,2021-08-04T01:46:47Z,2021-11-11 01:46:47 UTC
2310,06-963-6813,adopted,2022-01-02T01:40:05Z,2022-01-09 01:40:05 UTC
2311,02-428-3311,ready for adoption,2021-10-24T01:17:47Z,2021-11-22 01:17:47 UTC
2312,46-300-4717,ready for adoption,2021-05-22T05:16:06Z,2021-07-05 05:16:06 UTC
2313,80-486-5458,in quarantine,2021-01-29T01:56:18Z,2021-03-08 01:56:18 UTC
2314,47-869-3590,ready for adoption,2022-01-19T12:31:18Z,2022-02-24 12:31:18 UTC
2315,40-902-9166,adopted,2021-02-07T08:19:22Z,2021-04-08 08:19:22 UTC
2316,47-496-0870,in foster home,2021-03-25T03:46:08Z,2021-06-30 03:46:08 UTC
2317,98-878-9030,adopted,2021-10-25T02:43:54Z,2022-01-15 02:43:54 UTC
2318,01-021-9520,ready for adoption,2022-02-08T15:18:36Z,2022-02-09 15:18:36 UTC
2319,78-407-8694,adopted,2021-08-20T00:13:23Z,2021-11-01 00:13:23 UTC
2320,33-710-0670,ready for adoption,2022-02-06T06:44:33Z,2022-02-20 06:44:33 UTC
2321,91-271-0556,ready for adoption,2021-11-07T01:58:16Z,2021-11-14 01:58:16 UTC
2322,88-598-8701,adopted,2021-07-21T16:09:20Z,2021-10-18 16:09:20 UTC
2323,28-210-0708,ready for adoption,2021-07-28T13:30:42Z,2021-08-16 13:30:42 UTC
2324,77-578-1308,adopted,2021-04-30T19:10:11Z,2021-07-30 19:10:11 UTC
2325,60-606-8595,ready for adoption,2021-10-28T04:21:09Z,2021-12-16 04:21:09 UTC
2326,41-846-9791,ready for adoption,2021-11-03T10:26:30Z,2021-12-27 10:26:30 UTC
2327,54-373-3781,ready for adoption,2021-12-16T03:52:38Z,2022-03-23 03:52:38 UTC
2328,58-445-1573,ready for adoption,2022-02-07T03:13:02Z,2022-04-25 03:13:02 UTC
2329,51-259-3589,ready for adoption,2021-09-17T04:05:31Z,2021-11-30 04:05:31 UTC
2330,10-516-7746,adopted,2021-12-25T18:19:31Z,2022-03-06 18:19:31 UTC
2331,66-338-8043,in foster home,2021-10-02T18:14:29Z,2022-01-09 18:14:29 UTC
2332,68-640-4041,adopted,2021-02-24T18:31:41Z,2021-03-12 18:31:41 UTC
2333,96-774-2088,adopted,2022-01-12T11:50:25Z,2022-04-04 11:50:25 UTC
2334,31-530-3465,adopted,2022-01-08T22:09:10Z,2022-02-26 22:09:10 UTC
2335,00-927-3796,ready for adoption,2021-04-01T07:37:37Z,2021-04-29 07:37:37 UTC
2336,49-932-5461,ready for adoption,2021-02-04T22:48:20Z,2021-02-09 22:48:20 UTC
2337,02-410-9752,ready for adoption,2021-03-15T03:46:52Z,2021-06-21 03:46:52 UTC
2338,68-228-6042,ready for adoption,2021-08-13T22:02:50Z,2021-09-30 22:02:50 UTC
2339,92-605-4939,in foster home,2021-03-10T07:41:00Z,2021-05-19 07:41:00 UTC
2340,47-368-1353,adopted,2021-03-02T00:39:52Z,2021-03-13 00:39:52 UTC
2341,57-015-5162,adopted,2021-03-19T18:06:31Z,2021-05-03 18:06:31 UTC
2342,09-170-8823,ready for adoption,2021-11-23T13:32:26Z,2021-11-24 13:32:26 UTC
2343,17-038-1070,in foster home,2022-02-22T04:06:04Z,2022-03-08 04:06:04 UTC
2344,19-160-3273,in foster home,2021-08-11T01:43:37Z,2021-11-13 01:43:37 UTC
2345,67-280-7427,ready for adoption,2022-01-29T04:29:38Z,2022-04-04 04:29:38 UTC
2346,30-220-4138,ready for adoption,2021-03-29T17:16:24Z,2021-06-21 17:16:24 UTC
2347,90-140-0776,ready for adoption,2022-02-23T01:38:36Z,2022-03-19 01:38:36 UTC
2348,07-614-0678,in foster home,2021-11-22T18:22:17Z,2022-02-05 18:22:17 UTC
2349,06-721-9474,in foster home,2021-11-02T11:03:45Z,2021-12-25 11:03:45 UTC
2350,56-645-9952,adopted,2021-05-05T12:18:25Z,2021-05-17 12:18:25 UTC
2351,67-899-8069,in foster home,2021-07-11T10:34:10Z,2021-10-18 10:34:10 UTC
2352,61-739-3868,adopted,2021-02-18T17:24:24Z,2021-04-18 17:24:24 UTC
2353,90-692-5065,ready for adoption,2022-02-04T00:27:45Z,2022-02-14 00:27:45 UTC
2354,29-235-1591,in foster home,2021-03-14T13:06:49Z,2021-06-02 13:06:49 UTC
2355,34-544-3783,adopted,2021-01-23T14:17:12Z,2021-04-14 14:17:12 UTC
2356,74-587-5755,adopted,2021-01-28T02:57:33Z,2021-05-06 02:57:33 UTC
2357,48-115-4849,in quarantine,2021-10-15T13:41:09Z,2021-11-22 13:41:09 UTC
2358,77-160-3325,adopted,2021-01-05T05:42:59Z,2021-03-30 05:42:59 UTC
2359,85-897-1677,adopted,2021-12-24T02:15:28Z,2022-01-15 02:15:28 UTC
2360,30-247-5267,adopted,2021-10-19T06:27:34Z,2021-10-28 06:27:34 UTC
2361,76-156-8424,ready for adoption,2021-02-06T23:40:18Z,2021-02-26 23:40:18 UTC
2362,27-791-7698,adopted,2022-02-24T21:44:41Z,2022-04-02 21:44:41 UTC
2363,89-551-5700,adopted,2021-02-11T16:30:08Z,2021-02-14 16:30:08 UTC
2364,68-046-2794,in foster home,2021-01-07T21:29:49Z,2021-04-01 21:29:49 UTC
2365,70-934-4175,adopted,2021-05-31T13:34:23Z,2021-08-05 13:34:23 UTC
2366,25-307-7776,ready for adoption,2021-07-22T11:05:51Z,2021-10-03 11:05:51 UTC
2367,78-365-2297,ready for adoption,2022-02-23T19:31:19Z,2022-04-15 19:31:19 UTC
2368,24-246-6558,ready for adoption,2021-05-19T19:33:27Z,2021-06-23 19:33:27 UTC
2369,78-500-7781,in foster home,2022-02-02T20:15:41Z,2022-05-09 20:15:41 UTC
2370,83-516-9609,ready for adoption,2021-10-23T02:17:55Z,2021-10-24 02:17:55 UTC
2371,98-414-9041,adopted,2021-06-21T22:24:21Z,2021-09-20 22:24:21 UTC
2372,34-091-1649,ready for adoption,2021-07-05T10:38:36Z,2021-10-10 10:38:36 UTC
2373,46-350-3029,in quarantine,2021-06-21T08:14:14Z,2021-08-28 08:14:14 UTC
2374,02-114-7857,ready for adoption,2021-08-07T06:05:08Z,2021-11-14 06:05:08 UTC
2375,49-631-6705,adopted,2022-01-11T01:36:08Z,2022-03-07 01:36:08 UTC
2376,97-728-5880,in foster home,2021-02-10T04:25:37Z,2021-04-06 04:25:37 UTC
2377,14-549-9494,in foster home,2021-01-14T11:43:05Z,2021-02-05 11:43:05 UTC
2378,40-398-1907,ready for adoption,2021-06-10T21:17:23Z,2021-07-17 21:17:23 UTC
2379,76-363-3698,adopted,2021-08-17T21:38:43Z,2021-11-21 21:38:43 UTC
2380,87-595-0693,ready for adoption,2021-09-17T16:16:35Z,2021-11-11 16:16:35 UTC
2381,27-605-9188,adopted,2021-02-02T00:32:01Z,2021-05-01 00:32:01 UTC
2382,60-939-3008,in foster home,2021-07-28T13:04:49Z,2021-10-13 13:04:49 UTC
2383,44-241-8548,ready for adoption,2021-06-22T14:09:06Z,2021-09-18 14:09:06 UTC
2384,13-698-5898,ready for adoption,2021-11-12T20:28:08Z,2021-12-24 20:28:08 UTC
2385,96-989-2748,adopted,2021-11-23T05:29:55Z,2021-12-20 05:29:55 UTC
2386,71-661-0155,adopted,2021-11-18T02:38:28Z,2022-01-15 02:38:28 UTC
2387,89-843-5902,adopted,2021-09-22T08:26:45Z,2021-10-20 08:26:45 UTC
2388,30-944-5602,adopted,2021-10-10T02:43:18Z,2021-12-25 02:43:18 UTC
2389,99-062-2165,in foster home,2021-01-15T05:32:30Z,2021-04-23 05:32:30 UTC
2390,67-438-5571,in foster home,2021-12-02T03:11:38Z,2021-12-21 03:11:38 UTC
2391,30-289-8148,ready for adoption,2021-12-24T03:03:02Z,2022-01-06 03:03:02 UTC
2392,58-005-0772,adopted,2021-08-25T04:30:14Z,2021-09-01 04:30:14 UTC
2393,95-684-5131,in foster home,2021-04-24T21:43:21Z,2021-05-22 21:43:21 UTC
2394,24-822-8789,adopted,2022-01-07T03:49:15Z,2022-02-03 03:49:15 UTC
2395,95-225-6199,ready for adoption,2021-09-06T05:29:22Z,2021-09-26 05:29:22 UTC
2396,84-859-8021,adopted,2021-04-28T11:39:06Z,2021-05-18 11:39:06 UTC
2397,01-682-5805,in foster home,2021-07-22T09:53:34Z,2021-09-26 09:53:34 UTC
2398,09-695-8465,adopted,2021-05-20T00:28:49Z,2021-07-16 00:28:49 UTC
2399,75-369-1191,adopted,2021-11-14T13:05:55Z,2022-01-29 13:05:55 UTC
2400,39-935-5501,ready for adoption,2021-06-13T05:56:58Z,2021-07-11 05:56:58 UTC
2401,33-148-2997,adopted,2021-10-19T19:29:49Z,2022-01-05 19:29:49 UTC
2402,96-698-4557,adopted,2021-07-30T06:35:41Z,2021-09-06 06:35:41 UTC
2403,88-872-4676,in foster home,2021-11-13T16:17:36Z,2021-12-27 16:17:36 UTC
2404,26-633-0855,ready for adoption,2021-11-04T14:14:14Z,2021-11-07 14:14:14 UTC
2405,24-726-9316,adopted,2022-01-06T12:46:47Z,2022-03-28 12:46:47 UTC
2406,63-368-9630,in foster home,2021-10-06T14:40:25Z,2021-11-25 14:40:25 UTC
2407,07-458-4630,ready for adoption,2022-01-18T12:56:58Z,2022-04-06 12:56:58 UTC
2408,69-795-7330,adopted,2021-09-23T20:21:39Z,2021-10-01 20:21:39 UTC
2409,94-231-3623,ready for adoption,2022-02-08T14:22:02Z,2022-03-28 14:22:02 UTC
2410,04-425-8116,in foster home,2021-07-20T13:14:12Z,2021-08-30 13:14:12 UTC
2411,58-609-6780,adopted,2021-05-15T16:24:20Z,2021-06-09 16:24:20 UTC
2412,61-692-1423,in foster home,2021-04-14T05:42:13Z,2021-04-19 05:42:13 UTC
2413,91-838-5143,in foster home,2021-05-30T13:49:57Z,2021-07-30 13:49:57 UTC
2414,59-909-6889,ready for adoption,2021-02-17T07:16:33Z,2021-03-07 07:16:33 UTC
2415,57-691-9998,in foster home,2021-11-25T18:33:29Z,2022-02-24 18:33:29 UTC
2416,10-859-3187,in foster home,2021-11-18T12:21:01Z,2021-12-12 12:21:01 UTC
2417,96-129-7908,ready for adoption,2021-12-26T05:05:58Z,2022-03-24 05:05:58 UTC
2418,76-020-7870,adopted,2021-09-03T17:54:54Z,2021-12-02 17:54:54 UTC
2419,51-666-3848,adopted,2021-10-19T03:22:53Z,2021-11-01 03:22:53 UTC
2420,90-856-1897,adopted,2021-04-07T00:55:03Z,2021-06-19 00:55:03 UTC
2421,53-211-5008,ready for adoption,2021-05-01T07:46:49Z,2021-07-04 07:46:49 UTC
2422,55-293-5174,adopted,2021-10-19T17:00:14Z,2021-11-04 17:00:14 UTC
2423,12-923-1448,ready for adoption,2021-05-31T20:36:15Z,2021-07-18 20:36:15 UTC
2424,33-804-5430,adopted,2021-02-03T07:07:08Z,2021-02-14 07:07:08 UTC
2425,33-926-2866,adopted,2022-02-23T15:56:55Z,2022-05-11 15:56:55 UTC
2426,19-948-0652,ready for adoption,2021-05-22T10:03:51Z,2021-06-24 10:03:51 UTC
2427,24-249-1223,adopted,2021-01-04T00:45:03Z,2021-03-02 00:45:03 UTC
2428,69-781-3751,ready for adoption,2021-09-15T00:25:49Z,2021-12-02 00:25:49 UTC
2429,32-610-3412,ready for adoption,2022-02-15T07:12:29Z,2022-03-20 07:12:29 UTC
2430,18-968-2322,ready for adoption,2021-05-24T20:25:41Z,2021-07-22 20:25:41 UTC
2431,68-389-6199,adopted,2021-02-20T13:29:54Z,2021-05-02 13:29:54 UTC
2432,96-758-3166,ready for adoption,2021-03-11T09:11:16Z,2021-05-13 09:11:16 UTC
2433,87-379-5064,in quarantine,2021-10-18T18:46:16Z,2021-12-04 18:46:16 UTC
2434,43-722-2497,in foster home,2022-01-03T13:22:22Z,2022-02-23 13:22:22 UTC
2435,48-125-3694,adopted,2021-06-20T02:08:00Z,2021-07-20 02:08:00 UTC
2436,93-372-3851,ready for adoption,2021-10-11T12:34:23Z,2021-11-28 12:34:23 UTC
2437,52-411-5152,adopted,2021-01-01T07:56:52Z,2021-04-07 07:56:52 UTC
2438,30-153-9027,adopted,2021-03-20T21:23:31Z,2021-05-29 21:23:31 UTC
2439,88-932-1382,in quarantine,2021-05-08T22:08:49Z,2021-07-09 22:08:49 UTC
2440,99-702-7542,ready for adoption,2021-06-25T07:32:29Z,2021-09-09 07:32:29 UTC
2441,04-460-0487,ready for adoption,2021-12-18T07:53:08Z,2021-12-20 07:53:08 UTC
2442,88-229-6822,adopted,2021-11-07T12:18:36Z,2022-01-16 12:18:36 UTC
2443,80-841-9219,ready for adoption,2021-10-02T01:24:08Z,2021-11-15 01:24:08 UTC
2444,92-098-4604,adopted,2022-01-12T13:59:11Z,2022-04-16 13:59:11 UTC
2445,04-397-0260,ready for adoption,2021-10-13T17:49:58Z,2021-12-15 17:49:58 UTC
2446,66-277-6377,adopted,2021-01-15T03:01:24Z,2021-02-22 03:01:24 UTC
2447,35-772-4267,adopted,2021-05-31T23:54:01Z,2021-09-04 23:54:01 UTC
2448,70-166-5089,adopted,2021-02-12T22:34:16Z,2021-02-27 22:34:16 UTC
2449,66-440-5152,ready for adoption,2021-12-18T12:49:53Z,2022-01-10 12:49:53 UTC
2450,04-767-2862,ready for adoption,2021-02-08T16:11:12Z,2021-04-18 16:11:12 UTC
2451,10-224-1731,in foster home,2022-01-21T02:16:55Z,2022-03-16 02:16:55 UTC
2452,86-838-4117,in foster home,2021-06-24T08:34:09Z,2021-07-23 08:34:09 UTC
2453,50-100-1387,ready for adoption,2021-08-15T08:28:39Z,2021-10-12 08:28:39 UTC
2454,16-207-1164,ready for adoption,2021-10-02T05:32:56Z,2021-10-06 05:32:56 UTC
2455,49-731-3979,in foster home,2021-07-21T08:07:45Z,2021-10-13 08:07:45 UTC
2456,54-151-9959,in quarantine,2021-01-03T07:47:25Z,2021-04-02 07:47:25 UTC
2457,15-818-6134,adopted,2021-06-09T07:52:12Z,2021-09-11 07:52:12 UTC
2458,95-330-9044,ready for adoption,2021-05-22T12:28:18Z,2021-07-01 12:28:18 UTC
2459,51-770-9565,ready for adoption,2021-04-25T04:28:34Z,2021-06-18 04:28:34 UTC
2460,75-599-2315,adopted,2022-01-15T01:58:14Z,2022-03-08 01:58:14 UTC
2461,08-274-5439,adopted,2021-06-26T02:24:27Z,2021-08-20 02:24:27 UTC
2462,06-725-2513,ready for adoption,2022-01-29T21:39:14Z,2022-02-02 21:39:14 UTC
2463,41-216-1586,adopted,2021-10-21T23:25:19Z,2021-12-19 23:25:19 UTC
2464,45-284-2925,ready for adoption,2021-12-30T07:18:49Z,2022-03-01 07:18:49 UTC
